,Score,Dataset,Subject,Pipeline,Time
192,0.6066666666666667,BBCI EEG fNIRS,21.0,MDM,0.8951258659362793
193,0.6066666666666666,BBCI EEG fNIRS,22.0,MDM,0.979834794998169
194,0.9133333333333334,BBCI EEG fNIRS,23.0,MDM,0.9166240692138672
195,0.6200000000000001,BBCI EEG fNIRS,24.0,MDM,0.821014404296875
196,0.9666666666666667,BBCI EEG fNIRS,25.0,MDM,0.8946106433868408
197,0.7633333333333333,BBCI EEG fNIRS,26.0,MDM,0.8214945793151855
198,0.9533333333333333,BBCI EEG fNIRS,27.0,MDM,0.855992317199707
199,0.6566666666666667,BBCI EEG fNIRS,28.0,MDM,0.8251125812530518
200,0.77,BBCI EEG fNIRS,29.0,MDM,0.8577063083648682
201,0.8166666666666667,Alex Motor Imagery,1.0,MDM,0.44007086753845215
202,0.8966666666666667,Alex Motor Imagery,2.0,MDM,0.45762014389038086
203,0.6516666666666666,Alex Motor Imagery,3.0,MDM,0.500277042388916
204,0.559047619047619,Alex Motor Imagery,4.0,MDM,0.46053028106689453
205,0.47416666666666674,Alex Motor Imagery,5.0,MDM,0.853050708770752
206,1.0,Alex Motor Imagery,6.0,MDM,0.5246975421905518
207,0.9741666666666667,Alex Motor Imagery,7.0,MDM,0.5014262199401855
208,0.8039285714285714,Alex Motor Imagery,8.0,MDM,0.5057840347290039
209,0.9208140432098766,BNCI 2014-001 Motor Imagery,1.0,MDM,1.1717197895050049
210,0.49479166666666663,BNCI 2014-001 Motor Imagery,2.0,MDM,1.1969037055969238
211,0.9779128086419753,BNCI 2014-001 Motor Imagery,3.0,MDM,1.2050740718841553
212,0.7515432098765432,BNCI 2014-001 Motor Imagery,4.0,MDM,1.223846197128296
213,0.5172646604938271,BNCI 2014-001 Motor Imagery,5.0,MDM,1.1898846626281738
214,0.6869212962962963,BNCI 2014-001 Motor Imagery,6.0,MDM,1.188995599746704
215,0.7184606481481481,BNCI 2014-001 Motor Imagery,7.0,MDM,1.1930742263793945
216,0.9599729938271605,BNCI 2014-001 Motor Imagery,8.0,MDM,1.2824559211730957
