,Score,Dataset,Subject,Pipeline,Time
153,0.6625746563378143,GigaDb Motor Imagery,31.0,TS,20.229710340499878
154,0.6945870357712464,GigaDb Motor Imagery,33.0,TS,22.73303532600403
155,0.5816279334700387,GigaDb Motor Imagery,34.0,TS,20.93608856201172
156,0.9644205969469126,GigaDb Motor Imagery,35.0,TS,26.765089750289917
157,0.8565664160401003,GigaDb Motor Imagery,36.0,TS,22.262972593307495
158,0.8675275689223059,GigaDb Motor Imagery,37.0,TS,21.679737091064453
159,0.5031245538087643,GigaDb Motor Imagery,38.0,TS,22.16088843345642
160,0.7411255790992634,GigaDb Motor Imagery,39.0,TS,26.89333724975586
161,0.6049451279714437,GigaDb Motor Imagery,40.0,TS,24.174699783325195
162,0.9563602946760842,GigaDb Motor Imagery,41.0,TS,21.74953055381775
163,0.647706728943571,GigaDb Motor Imagery,42.0,TS,21.99588966369629
164,1.0,GigaDb Motor Imagery,43.0,TS,23.699915885925293
165,0.9428715348978507,GigaDb Motor Imagery,44.0,TS,25.032238721847534
166,0.6325606060606062,GigaDb Motor Imagery,45.0,TS,23.83723258972168
167,0.8444607731449837,GigaDb Motor Imagery,47.0,TS,24.792954444885254
168,0.9498325358851675,GigaDb Motor Imagery,48.0,TS,24.571796417236328
169,0.9829459254196097,GigaDb Motor Imagery,50.0,TS,24.473050355911255
170,0.5288339409128883,GigaDb Motor Imagery,51.0,TS,23.936384439468384
171,0.664393863446495,GigaDb Motor Imagery,52.0,TS,23.917534828186035
172,0.92,BBCI EEG fNIRS,1.0,TS,0.9200658798217773
173,0.9133333333333334,BBCI EEG fNIRS,2.0,TS,1.0874557495117188
174,0.7633333333333333,BBCI EEG fNIRS,3.0,TS,0.8965001106262207
175,0.6733333333333335,BBCI EEG fNIRS,4.0,TS,0.9196693897247314
176,0.41,BBCI EEG fNIRS,5.0,TS,1.2198257446289062
177,0.5766666666666667,BBCI EEG fNIRS,6.0,TS,0.8791935443878174
178,0.5766666666666667,BBCI EEG fNIRS,7.0,TS,0.8945481777191162
179,0.84,BBCI EEG fNIRS,8.0,TS,0.8557355403900146
